company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat,facturacion_total,facturacion_promedio,facturacion_maxima,dias_mora_promedio,deuda_total,trafico_total_gb,trafico_promedio_gb,ancho_banda_promedio,pico_maximo_mbps,cantidad_servicios,monto_mensual_promedio,sla_promedio,cantidad_tickets,tiempo_resolucion_promedio,tickets_escalados,cantidad_eventos,duracion_promedio_eventos,churn,risk_score
1343,20036258631,Distribuidora Pac�fico SAC,Retail,Tacna,1467,Mid-Market,2023-02-02,Ejecutivo_44,95,3.66,725269.8600000001,30219.577500000003,59877.38,3.5833333333333335,628909.37,87713.88000000002,3654.745000000001,146.19000000000003,503.96,3,12024.04,99.64999999999999,15,16.6,0,44,28.25,0,18.49
1350,20306011987,Medical Inca EIRL,Salud,Arequipa,8043,Enterprise,2018-05-27,Ejecutivo_1,96,3.83,803865.7400000001,33494.40583333334,58689.59,3.9583333333333335,561260.16,99075.40999999997,4128.142083333332,165.12583333333336,569.24,2,6067.325000000001,99.725,12,14.25,1,55,27.327272727272728,0,20.56
1353,20449160936,Producci�n Sur EIRL,Manufactura,Chiclayo,5602,Enterprise,2025-01-16,Ejecutivo_4,68,4.09,854042.27,35585.09458333333,58121.83,4.25,612687.6599999999,155200.54000000004,6466.689166666668,258.67,891.71,2,13133.995,99.5,9,25.0,2,43,34.30232558139535,0,0.66
1401,20325942328,Academia Inca EIRL,Educaci�n,Tacna,6633,Enterprise,2023-10-03,Ejecutivo_2,33,1.27,695165.88,28965.245,59574.44,37.166666666666664,537707.57,29691.170000000006,1237.1320833333336,49.48541666666667,217.04,4,10392.100000000002,99.7125,56,138.64285714285714,35,165,247.16363636363636,1,77.4
1420,20049106018,Ingenier�a Andes SAC,Construcci�n,Lima,7363,Mid-Market,2023-03-03,Ejecutivo_21,90,4.76,688652.5399999998,28693.855833333324,57359.61,4.583333333333333,536329.0700000001,52266.91999999999,2177.788333333333,87.11125,300.3,4,15832.322499999998,99.71249999999999,14,26.357142857142858,1,44,31.90909090909091,0,8.96
1434,20995171523,Farmac�utica Sur SAC,Salud,Arequipa,2917,Mid-Market,2020-09-18,Ejecutivo_35,97,4.8,837158.9700000001,34881.623750000006,58347.4,4.458333333333333,663449.3500000001,230367.25000000006,9598.63541666667,383.9454166666667,1323.58,4,13728.925,99.82499999999999,17,28.88235294117647,3,38,28.44736842105263,0,15.97
1486,20501192920,Obras Pac�fico EIRL,Construcci�n,Trujillo,3685,Enterprise,2017-06-26,Ejecutivo_37,68,4.28,716458.6199999998,29852.44249999999,59646.66,5.041666666666667,500521.0900000001,223880.27000000002,9328.344583333334,373.1341666666667,1286.31,1,19682.19,99.9,9,27.77777777777778,0,22,25.136363636363637,0,14.43
1497,20986778231,Educativa Per� EIRL,Educaci�n,Cusco,861,SMB,2016-01-20,Ejecutivo_48,52,4.42,803281.94,33470.08083333333,58563.85,4.625,689389.09,109360.28,4556.678333333333,182.26749999999996,628.33,1,13897.23,99.9,13,24.615384615384617,0,37,29.27027027027027,0,23.2
1515,20610089876,Academia Inca EIRL,Educaci�n,Cusco,4438,Enterprise,2021-09-08,Ejecutivo_16,82,5.0,796690.8300000001,33195.451250000006,57821.1,5.375,712353.24,47992.24,1999.6766666666665,79.98708333333333,275.74,2,8532.02,99.92500000000001,24,21.791666666666668,1,58,31.06896551724138,0,10.54
1560,20906053088,Constructora Per� SAC,Construcci�n,Cusco,2789,Enterprise,2021-05-23,Ejecutivo_11,55,3.61,870119.8600000001,36254.99416666667,59721.22,5.0,673907.9599999998,226519.84000000003,9438.326666666668,377.5329166666667,1301.47,4,12494.5625,99.95,21,24.666666666666668,2,45,27.77777777777778,0,15.16
1580,20933965049,Comunicaciones Andes EIRL,Telecomunicaciones,Lima,3291,SMB,2021-01-02,Ejecutivo_31,67,3.89,741650.41,30902.100416666668,57332.1,5.125,615575.65,92828.26000000002,3867.8441666666677,154.71375,533.35,2,11710.5,99.92500000000001,8,29.125,0,43,29.46511627906977,0,21.12
1590,20307423591,Distribuidora Andes SAC,Retail,Trujillo,8731,Mid-Market,2017-03-28,Ejecutivo_41,55,4.66,783888.8699999999,32662.036249999994,59887.42,5.458333333333333,543894.2199999999,213914.96,8913.123333333333,356.52500000000003,1229.05,4,16329.545,99.5,22,22.727272727272727,2,41,32.31707317073171,0,33.01
1616,20897609873,Networks Inca EIRL,Telecomunicaciones,Cajamarca,149,SMB,2018-07-05,Ejecutivo_17,98,4.53,891732.39,37155.51625,58445.9,3.7083333333333335,555653.7,265159.08,11048.295,441.9316666666668,1523.48,2,11973.18,99.725,18,23.11111111111111,1,36,28.916666666666668,0,2.37
1625,20963530597,Campos Pac�fico SAC,Agroindustria,Ica,3460,Mid-Market,2020-11-01,Ejecutivo_26,77,3.6,776510.2300000001,32354.592916666672,59196.24,5.083333333333333,556631.7900000002,149092.26,6212.177500000001,248.48749999999995,856.61,5,12632.27,99.75999999999999,19,19.842105263157894,2,50,32.22,0,48.66
1627,20898959654,Obras Norte EIRL,Construcci�n,Arequipa,3352,SMB,2017-11-16,Ejecutivo_28,97,4.82,792033.9799999999,33001.415833333325,53671.69,4.416666666666667,530806.24,70382.62,2932.6091666666666,117.30416666666667,404.38,2,14889.705000000002,99.725,14,24.785714285714285,2,50,33.42,0,53.29
1712,20878828152,Agro Inca SAC,Agroindustria,Arequipa,4850,Enterprise,2022-04-03,Ejecutivo_13,34,1.33,699097.19,29129.04958333333,59088.31,25.291666666666668,566780.0199999999,22674.85,944.7854166666666,37.79083333333333,165.75,4,13865.095000000001,99.725,28,138.0,19,83,223.27710843373495,1,91.06
1724,20388568119,Log�stica Sur SAC,Transporte,Chiclayo,8558,Mid-Market,2025-07-10,Ejecutivo_25,79,4.92,816873.7899999998,34036.407916666656,53452.44,5.166666666666667,497864.79999999993,208192.56000000003,8674.69,346.98791666666665,1196.17,5,20336.88,99.83,13,25.76923076923077,0,38,27.55263157894737,0,22.21
1742,20881164034,Salud Sur EIRL,Salud,Cajamarca,7443,Mid-Market,2021-06-13,Ejecutivo_43,62,4.49,702229.78,29259.57416666667,58966.48,4.25,642842.0700000001,77196.24999999999,3216.510416666666,128.66041666666663,443.53,3,6474.306666666666,99.5,16,28.9375,0,23,31.391304347826086,0,17.12
1755,20722113869,Industrial Andes SAC,Manufactura,Cusco,4286,SMB,2018-10-22,Ejecutivo_6,68,4.57,765494.6799999999,31895.611666666664,58911.44,4.25,645213.23,70294.55,2928.9395833333333,117.15791666666667,403.88,1,6678.71,99.9,6,24.333333333333332,0,28,24.607142857142858,0,6.06
1764,20474083781,Tech Norte EIRL,Tecnolog�a,Huancayo,7556,SMB,2016-11-04,Ejecutivo_15,75,3.71,683510.4099999999,28479.600416666664,59192.19,5.083333333333333,521123.42000000004,203234.40999999997,8468.100416666666,338.72416666666663,1167.69,3,10903.590000000002,99.91666666666667,17,23.11764705882353,0,46,31.065217391304348,0,31.68
1769,20346739190,Tech Per� EIRL,Tecnolog�a,Cusco,4052,Enterprise,2023-08-12,Ejecutivo_20,53,4.05,818854.8900000001,34118.95375000001,58655.0,5.125,516217.3,255522.24000000005,10646.760000000002,425.8704166666667,1468.11,4,12175.51,99.6,8,17.625,1,37,31.216216216216218,0,54.36
1778,20208581745,Comercial Andes EIRL,Retail,Chiclayo,444,Mid-Market,2021-07-25,Ejecutivo_29,98,3.73,738192.02,30758.000833333335,59909.18,4.833333333333333,582874.71,105407.4,4391.974999999999,175.67916666666665,605.62,2,11988.89,99.92500000000001,23,20.26086956521739,0,22,29.181818181818183,0,16.69
1796,20412301604,Cargo Pac�fico SAC,Transporte,Cusco,6989,SMB,2022-01-10,Ejecutivo_47,65,4.84,854052.2200000001,35585.50916666667,59666.78,4.541666666666667,592200.7099999998,158236.32,6593.18,263.7275,909.15,3,11447.663333333332,99.63333333333333,12,22.0,1,55,31.21818181818182,0,8.95
1805,20024808557,Networks Capital SAC,Telecomunicaciones,Piura,2570,Mid-Market,2023-04-26,Ejecutivo_6,17,1.98,669131.9999999999,27880.499999999996,58486.46,29.291666666666668,577981.0300000001,57452.4,2393.85,95.75291666666668,419.97,3,9487.093333333332,99.76666666666667,59,133.57627118644066,41,146,257.55479452054794,1,75.17
1806,20443236221,Educativa Per� SAC,Educaci�n,Arequipa,7036,SMB,2017-04-01,Ejecutivo_7,78,3.67,783404.9400000001,32641.8725,51827.16,5.125,523483.73,244764.50999999998,10198.52125,407.9408333333334,1406.3,4,10366.04,99.7125,12,20.916666666666668,1,38,31.81578947368421,0,36.88
1816,20554260972,Consulting Norte SAC,Finanzas,Ica,2115,Enterprise,2020-07-09,Ejecutivo_17,71,4.42,775774.5100000002,32323.937916666677,58294.83,3.5,696015.4400000001,97101.77,4045.9070833333335,161.83625000000004,557.9,2,11070.76,99.92500000000001,15,24.066666666666666,0,49,28.3265306122449,0,31.75
1845,20629620805,Cargo Capital SAC,Transporte,Piura,4560,Enterprise,2024-10-31,Ejecutivo_46,82,3.79,754487.04,31436.960000000003,53565.79,4.333333333333333,620811.75,112284.72,4678.53,187.14125,645.13,3,9003.16,99.78333333333335,16,27.75,1,38,29.5,0,38.9
1846,20244129075,Learning Andes SAC,Educaci�n,Piura,3479,SMB,2016-07-30,Ejecutivo_47,68,4.38,715326.64,29805.27666666667,55743.92,3.4583333333333335,691823.67,207800.47999999998,8658.353333333333,346.33375000000007,1193.92,5,13231.604000000001,99.75999999999999,10,14.2,1,34,26.735294117647058,0,38.4
1851,20173009928,Transportes Norte EIRL,Transporte,Piura,4509,SMB,2023-02-10,Ejecutivo_2,92,4.14,768785.55,32032.73125,56237.32,4.083333333333333,628062.1200000001,255310.59999999998,10637.941666666666,425.5179166666667,1466.89,1,13677.73,99.5,6,33.166666666666664,0,57,28.31578947368421,0,55.11
1861,20394201223,Distribuidora Andes EIRL,Retail,Arequipa,2829,SMB,2019-01-28,Ejecutivo_12,96,4.05,895916.0500000002,37329.835416666676,59069.69,4.125,594655.3500000001,229420.91999999998,9559.205,382.3687499999999,1318.14,2,12760.439999999999,99.7,12,22.333333333333332,0,41,29.609756097560975,0,53.36
1868,20762313361,Cl�nica Inca SAC,Salud,Arequipa,5622,Enterprise,2025-04-25,Ejecutivo_19,90,4.12,751811.55,31325.48125,59064.86,4.25,557858.5,218247.84,9093.66,363.7462499999999,1253.95,5,9125.506,99.92,19,21.36842105263158,1,24,32.166666666666664,0,1.39
1918,20405920823,Comunicaciones Andes SAC,Telecomunicaciones,Cajamarca,3349,SMB,2017-03-12,Ejecutivo_19,71,4.49,691492.0599999999,28812.169166666663,55581.88,4.375,640391.9700000002,172181.07,7174.21125,286.9683333333333,989.27,3,19910.553333333333,99.93333333333334,6,17.833333333333332,0,45,26.266666666666666,0,43.56
1930,20391607700,Distribuidora Sur EIRL,Retail,Cusco,1367,SMB,2020-05-24,Ejecutivo_31,75,3.89,637378.54,26557.439166666667,58690.02,3.4583333333333335,665825.91,75460.58,3144.1908333333336,125.76791666666668,433.56,2,18830.225,99.7,17,21.41176470588235,1,30,22.833333333333332,0,44.34
1943,20368605063,Producci�n Inca SAC,Manufactura,Chiclayo,1770,SMB,2017-07-18,Ejecutivo_44,93,4.26,793533.76,33063.90666666667,59448.39,4.375,622803.3899999999,259461.09999999995,10810.879166666664,432.43499999999995,1490.74,2,17670.155,99.7,9,22.88888888888889,0,24,23.083333333333332,0,24.19
1947,20098602757,Ingenier�a Inca SAC,Construcci�n,Arequipa,2617,Mid-Market,2021-12-07,Ejecutivo_48,57,3.9,795110.9400000001,33129.622500000005,56818.43,5.083333333333333,576135.3500000001,177893.08999999997,7412.212083333332,296.48875,1022.09,5,11301.612,99.91,15,21.0,0,41,29.682926829268293,0,31.27
1950,20566229521,Capital Pac�fico EIRL,Finanzas,Trujillo,7227,SMB,2024-06-04,Ejecutivo_1,79,4.18,710122.65,29588.443750000002,57083.5,4.833333333333333,587834.0599999999,148271.27000000002,6177.969583333334,247.11874999999998,851.89,3,9869.626666666665,99.93333333333334,23,21.565217391304348,0,27,29.48148148148148,0,33.94
1957,20469365618,Campos Inca EIRL,Agroindustria,Tacna,9207,SMB,2017-11-22,Ejecutivo_8,87,4.87,605084.75,25211.864583333332,53208.68,4.0,589785.0900000001,241390.56000000006,10057.940000000002,402.31750000000005,1386.91,4,14709.7925,99.9375,5,25.2,0,40,26.45,0,53.6
1972,20461497459,Learning Pac�fico EIRL,Educaci�n,Cajamarca,1642,Enterprise,2024-12-03,Ejecutivo_23,87,4.97,595806.27,24825.26125,59460.81,4.916666666666667,597670.7600000001,211761.57,8823.39875,352.93625,1216.68,5,16815.006,99.77,11,21.818181818181817,0,50,32.56,0,30.76
1991,20452841356,Producci�n Inca SAC,Manufactura,Cajamarca,2992,SMB,2023-12-17,Ejecutivo_42,66,4.23,712607.7199999999,29691.988333333327,56250.67,4.458333333333333,670152.67,143795.80999999997,5991.492083333332,239.65958333333333,826.18,5,16364.497999999998,99.84,12,28.916666666666668,2,45,30.466666666666665,0,18.77
1999,20173066293,Manufactura Norte SAC,Manufactura,Ica,9918,Mid-Market,2018-06-01,Ejecutivo_50,97,4.91,721456.23,30060.67625,59642.61,4.916666666666667,635835.2799999999,107062.73000000003,4460.947083333334,178.4383333333333,615.13,5,12961.312,99.83,21,21.714285714285715,2,45,27.977777777777778,0,49.47
2010,20497035067,Medical Pac�fico EIRL,Salud,Tacna,234,Enterprise,2017-08-07,Ejecutivo_11,99,4.71,940567.44,39190.31,59794.09,5.5,574070.3500000002,107892.77000000002,4495.532083333334,179.82125,619.9,1,18969.12,99.5,22,20.636363636363637,1,34,32.26470588235294,0,58.51
2034,20513444867,Digital Sur EIRL,Tecnolog�a,Huancayo,5083,Enterprise,2017-06-23,Ejecutivo_35,53,4.43,741370.3400000002,30890.430833333343,53969.01,3.2916666666666665,486766.62999999995,56897.20999999999,2370.717083333333,94.82874999999997,326.9,3,13621.176666666666,99.78333333333335,18,28.72222222222222,0,56,32.44642857142857,0,32.69
2036,20493251149,Obras Sur EIRL,Construcci�n,Ica,2150,Mid-Market,2023-11-04,Ejecutivo_37,13,2.55,699689.0300000001,29153.70958333334,55501.29,35.0,476144.0800000001,146951.63,6122.984583333334,244.91958333333332,1074.21,5,10603.333999999999,99.84,63,132.46031746031747,49,130,269.65384615384613,1,87.98
2057,20685863906,Retail Sur EIRL,Retail,Piura,1775,Mid-Market,2016-07-20,Ejecutivo_8,69,3.72,672284.35,28011.847916666666,57301.19,4.541666666666667,704665.67,220354.85,9181.452083333334,367.2579166666667,1266.05,4,9290.0925,99.82499999999999,7,31.714285714285715,0,33,30.757575757575758,0,43.5
2068,20481409841,Producci�n Capital SAC,Manufactura,Piura,4032,Mid-Market,2025-03-24,Ejecutivo_19,89,3.5,850587.52,35441.14666666667,59831.63,4.041666666666667,663850.5200000001,217754.6,9073.108333333334,362.925,1251.11,4,11584.14,99.83749999999999,6,26.0,0,38,32.421052631578945,0,42.72
2089,20084791351,Tech Pac�fico SAC,Tecnolog�a,Arequipa,9702,Mid-Market,2022-01-04,Ejecutivo_40,71,4.95,673189.3000000002,28049.554166666672,58693.75,4.791666666666667,592143.6300000001,264108.51,11004.52125,440.18083333333334,1517.44,1,21245.28,99.9,17,25.705882352941178,1,50,31.02,0,37.66
2091,20578097830,Systems Pac�fico SAC,Tecnolog�a,Cusco,5835,Mid-Market,2024-06-11,Ejecutivo_42,31,1.29,658789.11,27449.54625,54401.42,26.791666666666668,407677.8400000001,123609.29000000002,5150.387083333334,206.0158333333333,903.58,1,17536.43,99.95,41,137.85365853658536,31,169,259.06508875739644,1,83.58
2102,20423480041,Log�stica Sur SAC,Transporte,Ica,993,Enterprise,2021-06-16,Ejecutivo_3,77,4.8,678644.3400000002,28276.847500000007,58306.05,4.791666666666667,532946.93,40335.25000000001,1680.635416666667,67.22541666666669,231.75,1,16846.12,99.95,24,21.833333333333332,2,31,35.064516129032256,0,35.63
2136,20713605494,Educativa Sur EIRL,Educaci�n,Ica,5215,Enterprise,2018-05-05,Ejecutivo_37,62,4.54,739751.1499999999,30822.96458333333,57728.28,4.083333333333333,675373.7800000001,223997.7199999999,9333.23833333333,373.32916666666665,1286.98,2,21040.629999999997,99.5,17,21.88235294117647,2,32,31.09375,0,52.64
2189,20740571446,Agroindustrial Pac�fico SAC,Agroindustria,Piura,8771,Enterprise,2018-05-07,Ejecutivo_40,77,3.92,762476.76,31769.865,59584.07,4.333333333333333,657382.3599999999,120639.12,5026.63,201.06500000000003,693.13,5,9018.58,99.85,19,24.263157894736842,1,34,28.323529411764707,0,37.17
2204,20272816733,Producci�n Per� EIRL,Manufactura,Huancayo,1067,Mid-Market,2021-01-17,Ejecutivo_5,67,4.22,727120.9799999999,30296.707499999993,59243.24,4.958333333333333,420454.95999999996,136913.12,5704.713333333333,228.18833333333336,786.64,1,13084.3,99.95,17,25.470588235294116,1,39,30.153846153846153,0,18.35
2238,20040629118,Agro Pac�fico SAC,Agroindustria,Lima,4366,Mid-Market,2021-04-09,Ejecutivo_39,73,4.61,698687.47,29111.977916666667,59693.81,4.416666666666667,622724.5800000001,252090.02000000002,10503.750833333334,420.1500000000001,1448.39,4,13289.4375,99.8125,16,27.25,1,21,21.142857142857142,0,31.88
2239,20471830181,Log�stica Norte SAC,Transporte,Tacna,3909,Mid-Market,2019-05-18,Ejecutivo_40,97,4.22,775321.3899999999,32305.05791666666,59273.66,4.416666666666667,672743.68,222811.44,9283.81,371.3520833333334,1280.17,1,21201.41,99.95,20,24.15,3,59,28.8135593220339,0,12.99
2240,20757898497,Agroindustrial Sur SAC,Agroindustria,Huancayo,142,Mid-Market,2022-12-13,Ejecutivo_41,86,3.52,851662.9500000001,35485.95625,59737.69,4.541666666666667,646452.2400000001,197126.30000000002,8213.595833333335,328.54333333333335,1132.59,4,16377.635000000002,99.725,23,15.521739130434783,0,48,25.541666666666668,0,10.78
2277,20402428617,Agro Inca EIRL,Agroindustria,Huancayo,2521,SMB,2024-01-05,Ejecutivo_28,80,4.29,847330.9899999999,35305.45791666666,59889.56,4.958333333333333,497704.23000000004,223534.25999999995,9313.927499999998,372.55708333333337,1284.32,5,17600.884000000002,99.93,22,22.318181818181817,1,46,29.82608695652174,0,31.63
2310,20015303044,Inversiones Pac�fico SAC,Finanzas,Lima,6297,Enterprise,2017-05-17,Ejecutivo_11,72,4.57,722172.0700000001,30090.502916666668,59116.99,3.875,533751.8,121952.44,5081.3516666666665,203.2541666666667,700.68,5,14785.800000000003,99.66,15,20.066666666666666,2,29,31.82758620689655,0,30.09
2350,20877156922,Cl�nica Andes EIRL,Salud,Arequipa,5847,SMB,2016-08-02,Ejecutivo_1,75,4.95,732421.04,30517.543333333335,59458.71,4.958333333333333,729059.0900000001,236566.71,9856.946249999999,394.2775000000001,1359.2,4,12804.314999999999,99.725,18,22.61111111111111,1,42,31.738095238095237,0,59.0
2403,20399344606,Salud Capital SAC,Salud,Huancayo,4183,Enterprise,2021-05-14,Ejecutivo_4,61,4.36,743400.3400000001,30975.01416666667,56484.35,3.125,629718.34,247195.37999999995,10299.807499999997,411.98999999999995,1420.26,3,16596.5,99.64999999999999,20,24.25,0,20,35.4,0,59.09
2444,20042245641,Industrial Capital EIRL,Manufactura,Huancayo,9424,Enterprise,2023-11-04,Ejecutivo_45,82,3.51,752107.9400000001,31337.830833333337,59915.45,3.3333333333333335,629208.2400000001,162637.41000000006,6776.558750000003,271.06291666666664,934.44,3,16780.196666666667,99.93333333333334,17,19.941176470588236,1,30,32.733333333333334,0,43.8
2447,20557166328,Industrial Pac�fico EIRL,Manufactura,Trujillo,7754,Enterprise,2017-12-15,Ejecutivo_48,65,4.99,631511.4100000001,26312.97541666667,54848.89,4.416666666666667,583130.17,70661.63,2944.2345833333334,117.76958333333336,405.99,3,16657.01,99.78333333333335,10,22.2,2,44,28.863636363636363,0,49.34
2454,20688267280,Cloud Inca EIRL,Tecnolog�a,Tacna,2088,SMB,2017-09-30,Ejecutivo_5,65,3.73,700706.3999999999,29196.099999999995,57303.92,4.791666666666667,643539.66,98182.68,4090.9449999999997,163.63791666666668,564.11,2,10833.810000000001,99.9,24,25.541666666666668,1,45,35.37777777777778,0,3.4
2470,20712515890,Consulting Sur EIRL,Finanzas,Huancayo,9285,Mid-Market,2025-06-08,Ejecutivo_21,88,4.48,557840.95,23243.372916666664,56286.27,3.875,630866.59,148569.56999999998,6190.398749999999,247.61541666666668,853.61,2,18718.525,99.5,18,24.333333333333332,0,54,34.01851851851852,0,34.89
2473,20527695844,Telecom Inca SAC,Telecomunicaciones,Arequipa,4981,Enterprise,2021-09-25,Ejecutivo_24,85,4.1,618330.2499999999,25763.76041666666,54730.09,5.458333333333333,592303.65,115885.58000000002,4828.565833333334,193.1425,665.82,3,8162.98,99.63333333333333,16,28.0,1,35,29.02857142857143,0,35.52
2492,20155967433,Obras Pac�fico EIRL,Construcci�n,Huancayo,3038,SMB,2020-07-28,Ejecutivo_43,87,4.27,861178.71,35882.44625,58946.48,4.291666666666667,496618.17000000004,220009.55999999994,9167.064999999997,366.68249999999995,1264.07,5,13609.276000000002,99.83,20,22.45,0,50,29.7,0,15.08
2514,20587715559,Cloud Sur SAC,Tecnolog�a,Tacna,9247,Mid-Market,2024-09-01,Ejecutivo_15,53,3.88,869952.8700000001,36248.036250000005,59911.89,3.75,541115.0499999999,227348.88999999998,9472.870416666667,378.91499999999996,1306.24,1,10688.29,99.5,17,25.058823529411764,1,34,33.205882352941174,0,13.11
2529,20916928091,Manufactura Capital SAC,Manufactura,Chiclayo,1982,Enterprise,2019-10-15,Ejecutivo_30,62,4.35,696309.31,29012.88791666667,57749.76,4.875,552659.4399999998,210160.21,8756.675416666667,350.26666666666665,1207.48,4,16048.5225,99.71249999999999,11,28.272727272727273,0,59,25.694915254237287,0,40.86
